"longitude","latitude","oco2_frk_xco2","oco2_frk_sd","date"
-90.5,45.5,395.326430778225,0.850988691341627,2014-10-02 10:00:00
-90.5,45.5,395.473900422402,0.720887246777595,2014-10-03 10:00:00
-90.5,45.5,395.614738255424,0.586582307743362,2014-10-04 10:00:00
-90.5,45.5,395.733515235118,0.513760426664208,2014-10-05 11:00:00
-90.5,45.5,395.730197698829,0.47175221127054,2014-10-06 11:00:00
-90.5,45.5,395.625929210225,0.459518085810489,2014-10-07 11:00:00
-90.5,45.5,395.485791641011,0.449892758235406,2014-10-08 11:00:00
-90.5,45.5,395.405596416408,0.466588344243917,2014-10-09 11:00:00
-90.5,45.5,395.436870533945,0.507929021813699,2014-10-10 11:00:00
-90.5,45.5,395.576510249589,0.572737687394473,2014-10-11 11:00:00
-90.5,45.5,395.722678834808,0.619395861461841,2014-10-12 11:00:00
-90.5,45.5,395.826314038923,0.650484720563482,2014-10-13 11:00:00
-90.5,45.5,395.877966599233,0.663519067519517,2014-10-14 11:00:00
-90.5,45.5,395.936175407984,0.650862012940294,2014-10-15 11:00:00
-90.5,45.5,395.9875012854,0.609951688666589,2014-10-16 11:00:00
-90.5,45.5,396.066818123979,0.556067156238027,2014-10-17 11:00:00
-90.5,45.5,396.175043157485,0.509940804102218,2014-10-18 11:00:00
-90.5,45.5,396.219598687362,0.489307045884344,2014-10-19 11:00:00
-90.5,45.5,396.238245467752,0.454187418809494,2014-10-20 11:00:00
-90.5,45.5,396.256732439022,0.426440505416535,2014-10-21 11:00:00
-90.5,45.5,396.222041795515,0.488413897812816,2014-10-22 11:00:00
-90.5,45.5,396.202414152592,0.635731865117904,2014-10-23 11:00:00
-90.5,45.5,396.189261903286,0.778621176718907,2014-10-24 11:00:00
-90.5,45.5,396.209257824337,0.80600311625578,2014-10-25 11:00:00
-90.5,45.5,396.30361128725,0.747414807964139,2014-10-26 11:00:00
-90.5,45.5,396.457988036719,0.627813422276996,2014-10-27 11:00:00
-90.5,45.5,396.698629348835,0.526798717151095,2014-10-28 11:00:00
-90.5,45.5,396.989675192513,0.501158081532572,2014-10-29 11:00:00
-90.5,45.5,397.278141819598,0.512514584077016,2014-10-30 11:00:00
-90.5,45.5,397.419317423272,0.481606555726303,2014-10-31 11:00:00
-90.5,45.5,397.544698988952,0.439587928809387,2014-11-01 11:00:00
-90.5,45.5,397.576210305198,0.421754144792961,2014-11-02 11:00:00
-90.5,45.5,397.579089724,0.450202038023619,2014-11-03 11:00:00
-90.5,45.5,397.657514000574,0.498369744660295,2014-11-04 11:00:00
-90.5,45.5,397.841059085258,0.525946639002875,2014-11-05 11:00:00
-90.5,45.5,398.079602869337,0.524622478975645,2014-11-06 11:00:00
-90.5,45.5,398.344688836,0.499513610956937,2014-11-07 11:00:00
-90.5,45.5,398.494963663831,0.480845821892384,2014-11-08 11:00:00
-90.5,45.5,398.491224829466,0.480241513754833,2014-11-09 11:00:00
-90.5,45.5,398.391534299603,0.493578203053937,2014-11-10 11:00:00
-90.5,45.5,398.278446241267,0.522432060177179,2014-11-11 11:00:00
-90.5,45.5,398.163478132262,0.550946841536975,2014-11-12 11:00:00
-90.5,45.5,398.00331176873,0.565025159668291,2014-11-13 11:00:00
-90.5,45.5,397.847215208849,0.581844403637165,2014-11-14 11:00:00
-90.5,45.5,397.734287762474,0.639560142088185,2014-11-15 11:00:00
-90.5,45.5,397.758525034332,0.694839790338599,2014-11-16 11:00:00
-90.5,45.5,397.968714891095,0.706842369655524,2014-11-17 11:00:00
-90.5,45.5,398.329701698495,0.706586524755448,2014-11-18 11:00:00
-90.5,45.5,398.634544369114,0.640355359715875,2014-11-19 11:00:00
-90.5,45.5,398.734072501098,0.570577162461179,2014-11-20 11:00:00
-90.5,45.5,398.710130618009,0.548229518237048,2014-11-21 11:00:00
-90.5,45.5,398.576484561543,0.591676827967221,2014-11-22 11:00:00
-90.5,45.5,398.319231289333,0.651924059267412,2014-11-23 11:00:00
-90.5,45.5,398.068286900074,0.676149208675275,2014-11-24 11:00:00
-90.5,45.5,397.912049036675,0.666529856769152,2014-11-25 11:00:00
-90.5,45.5,397.83271028491,0.642120390191972,2014-11-26 11:00:00
-90.5,45.5,397.894133939413,0.605519922649546,2014-11-27 11:00:00
-90.5,45.5,397.99991043753,0.59017981767488,2014-11-28 11:00:00
-90.5,45.5,398.066792380717,0.589706814250352,2014-11-29 11:00:00
-90.5,45.5,398.051583905511,0.603348504235998,2014-11-30 11:00:00
-90.5,45.5,398.03022662948,0.617226681866436,2014-12-01 11:00:00
-90.5,45.5,398.072693591227,0.632597516255717,2014-12-02 11:00:00
-90.5,45.5,398.168998341212,0.641304319621675,2014-12-03 11:00:00
-90.5,45.5,398.385741516089,0.636223173836011,2014-12-04 11:00:00
-90.5,45.5,398.665250454994,0.645057886572075,2014-12-05 11:00:00
-90.5,45.5,398.942049491285,0.659941071832189,2014-12-06 11:00:00
-90.5,45.5,399.161758915938,0.667529421379169,2014-12-07 11:00:00
-90.5,45.5,399.252568165903,0.658991816332127,2014-12-08 11:00:00
-90.5,45.5,399.203665584316,0.617462426581427,2014-12-09 11:00:00
-90.5,45.5,399.086893621104,0.559311784867989,2014-12-10 11:00:00
-90.5,45.5,399.01822614047,0.535617744339183,2014-12-11 11:00:00
-90.5,45.5,399.089428092938,0.591586941655082,2014-12-12 11:00:00
-90.5,45.5,399.30288359813,0.670811350779361,2014-12-13 11:00:00
-90.5,45.5,399.579895798315,0.709773530459591,2014-12-14 11:00:00
