"longitude","latitude","oco2_frk_xco2","oco2_frk_sd","date"
150.5,-34.5,395.745672421704,0.901549124119732,2014-10-02 10:00:00
150.5,-34.5,395.800603651562,0.810423871329753,2014-10-03 10:00:00
150.5,-34.5,395.863171422055,0.72801470308477,2014-10-04 10:00:00
150.5,-34.5,395.927156673778,0.673744054145951,2014-10-05 11:00:00
150.5,-34.5,395.921041941803,0.621067935270437,2014-10-06 11:00:00
150.5,-34.5,395.870600784512,0.573327746315261,2014-10-07 11:00:00
150.5,-34.5,395.832020207577,0.503761796670015,2014-10-08 11:00:00
150.5,-34.5,395.840092141558,0.483971375889473,2014-10-09 11:00:00
150.5,-34.5,395.906421464703,0.549818697549705,2014-10-10 11:00:00
150.5,-34.5,395.997843116928,0.617268552381789,2014-10-11 11:00:00
150.5,-34.5,396.03960798544,0.593345702227718,2014-10-12 11:00:00
150.5,-34.5,396.02180740586,0.552516507116454,2014-10-13 11:00:00
150.5,-34.5,395.928374362946,0.544914064613853,2014-10-14 11:00:00
150.5,-34.5,395.791552074532,0.562233195053398,2014-10-15 11:00:00
150.5,-34.5,395.657299820242,0.592465977275924,2014-10-16 11:00:00
150.5,-34.5,395.603676919258,0.658512243499234,2014-10-17 11:00:00
150.5,-34.5,395.656664542649,0.700908871642322,2014-10-18 11:00:00
150.5,-34.5,395.83411207621,0.662132595998544,2014-10-19 11:00:00
150.5,-34.5,396.126021516547,0.573371379811885,2014-10-20 11:00:00
150.5,-34.5,396.402000774291,0.533303121878472,2014-10-21 11:00:00
150.5,-34.5,396.61855405338,0.533256891104108,2014-10-22 11:00:00
150.5,-34.5,396.698207452027,0.544270296882847,2014-10-23 11:00:00
150.5,-34.5,396.655264502161,0.633178906973441,2014-10-24 11:00:00
150.5,-34.5,396.690726439314,0.730433325741511,2014-10-25 11:00:00
150.5,-34.5,396.612282348362,0.732091061966585,2014-10-26 11:00:00
150.5,-34.5,396.698565550314,0.647531348902935,2014-10-27 11:00:00
150.5,-34.5,396.703244747454,0.467704795818786,2014-10-28 11:00:00
150.5,-34.5,396.707538264505,0.329873217281844,2014-10-29 11:00:00
150.5,-34.5,396.623027277442,0.293639058436738,2014-10-30 11:00:00
150.5,-34.5,396.482629923892,0.299432304612765,2014-10-31 11:00:00
150.5,-34.5,396.316437014431,0.301853546660147,2014-11-01 11:00:00
150.5,-34.5,396.194170779565,0.300514698442266,2014-11-02 11:00:00
150.5,-34.5,396.13077431461,0.305471855436822,2014-11-03 11:00:00
150.5,-34.5,396.147909105029,0.341599818987452,2014-11-04 11:00:00
150.5,-34.5,396.1861442107,0.380151766197597,2014-11-05 11:00:00
150.5,-34.5,396.288832308683,0.379159673014061,2014-11-06 11:00:00
150.5,-34.5,396.443436945517,0.339257329398953,2014-11-07 11:00:00
150.5,-34.5,396.597701284587,0.30866944462622,2014-11-08 11:00:00
150.5,-34.5,396.707622546584,0.296892119151084,2014-11-09 11:00:00
150.5,-34.5,396.703316898426,0.301453351571112,2014-11-10 11:00:00
150.5,-34.5,396.616550985442,0.33454897527466,2014-11-11 11:00:00
150.5,-34.5,396.57990035168,0.404172757283154,2014-11-12 11:00:00
150.5,-34.5,396.584396235619,0.494343074335956,2014-11-13 11:00:00
150.5,-34.5,396.537622302233,0.554933554720651,2014-11-14 11:00:00
150.5,-34.5,396.52245518696,0.590021040923665,2014-11-15 11:00:00
150.5,-34.5,396.499259210203,0.592341432457706,2014-11-16 11:00:00
150.5,-34.5,396.543551538062,0.572874747188168,2014-11-17 11:00:00
150.5,-34.5,396.810972028374,0.58118293672942,2014-11-18 11:00:00
150.5,-34.5,397.108042049017,0.603449747586257,2014-11-19 11:00:00
150.5,-34.5,397.349459756202,0.66036616646301,2014-11-20 11:00:00
150.5,-34.5,397.417547686031,0.711659105838317,2014-11-21 11:00:00
150.5,-34.5,397.277013040058,0.725407534037558,2014-11-22 11:00:00
150.5,-34.5,397.050220709617,0.697167037208634,2014-11-23 11:00:00
150.5,-34.5,396.807722087221,0.623362896959853,2014-11-24 11:00:00
150.5,-34.5,396.636974000787,0.520082657834867,2014-11-25 11:00:00
150.5,-34.5,396.642503071175,0.430230440775297,2014-11-26 11:00:00
150.5,-34.5,396.814375630626,0.37706987721876,2014-11-27 11:00:00
150.5,-34.5,396.966738918151,0.355186693079764,2014-11-28 11:00:00
150.5,-34.5,397.062871680289,0.347384231751242,2014-11-29 11:00:00
150.5,-34.5,397.061832187478,0.343632806600077,2014-11-30 11:00:00
150.5,-34.5,397.023739673466,0.34115082651936,2014-12-01 11:00:00
150.5,-34.5,397.024026813676,0.352009388039449,2014-12-02 11:00:00
150.5,-34.5,397.172362460602,0.364435985479395,2014-12-03 11:00:00
150.5,-34.5,397.367364401637,0.362069020920296,2014-12-04 11:00:00
150.5,-34.5,397.572996699998,0.357504139572761,2014-12-05 11:00:00
150.5,-34.5,397.696301345535,0.349883427631323,2014-12-06 11:00:00
150.5,-34.5,397.693984658978,0.338163245171643,2014-12-07 11:00:00
150.5,-34.5,397.515507401138,0.328961064088571,2014-12-08 11:00:00
150.5,-34.5,397.249862927602,0.339657231572425,2014-12-09 11:00:00
150.5,-34.5,396.97055051661,0.388367342565444,2014-12-10 11:00:00
150.5,-34.5,396.767441111508,0.463591255153405,2014-12-11 11:00:00
150.5,-34.5,396.672111303884,0.532212227531067,2014-12-12 11:00:00
150.5,-34.5,396.710657268825,0.568963520372289,2014-12-13 11:00:00
150.5,-34.5,396.804071810602,0.568449061720872,2014-12-14 11:00:00
