"longitude","latitude","oco2_frk_xco2","oco2_frk_sd","date"
-60.5,-3.5,396.350976679813,0.313827591457317,2014-12-01
-60.5,-3.5,396.387507702773,0.287509053385736,2014-12-02
-60.5,-3.5,396.382124601857,0.326452612158024,2014-12-03
-60.5,-3.5,396.242080071104,0.325562219995731,2014-12-04
-60.5,-3.5,396.104326704075,0.327778578516893,2014-12-05
-60.5,-3.5,396.198415002409,0.358020426974163,2014-12-06
-60.5,-3.5,396.277428030786,0.404825621396948,2014-12-07
-60.5,-3.5,396.400066975053,0.408907275978449,2014-12-08
-60.5,-3.5,396.385713892755,0.449103703803324,2014-12-09
-60.5,-3.5,396.386443229692,0.575961587583097,2014-12-10
-60.5,-3.5,396.31860884034,0.692423278746663,2014-12-11
-60.5,-3.5,396.701974884735,0.715357388508942,2014-12-12
-60.5,-3.5,397.239383264732,0.717045326656619,2014-12-13
-60.5,-3.5,397.514032699252,0.706393789588226,2014-12-14
-60.5,-3.5,397.80357787852,0.7417574481296,2014-12-15
-60.5,-3.5,398.142035710438,0.77502561364137,2014-12-16
-60.5,-3.5,398.308721261301,0.80704991308077,2014-12-17
-60.5,-3.5,398.156404017108,0.853976083143551,2014-12-18
-60.5,-3.5,397.640647761956,0.985254930549544,2014-12-19
-60.5,-3.5,397.003000307856,1.0138743598184,2014-12-20
-60.5,-3.5,396.334232990434,1.02233822979909,2014-12-21
-60.5,-3.5,396.226892333118,1.03996970379355,2014-12-22
-60.5,-3.5,396.694676209433,1.02603292472384,2014-12-23
-60.5,-3.5,397.560020085787,0.942197212992444,2014-12-24
-60.5,-3.5,398.201021059257,0.857738158370431,2014-12-25
-60.5,-3.5,398.517629920308,0.798122356949819,2014-12-26
-60.5,-3.5,398.735630887076,0.733380428007774,2014-12-27
-60.5,-3.5,398.404464658752,0.676479953113562,2014-12-28
-60.5,-3.5,398.317982378483,0.629470715374605,2014-12-29
-60.5,-3.5,398.088095914744,0.622154665765037,2014-12-30
-60.5,-3.5,397.782103074635,0.649567198804367,2014-12-31
-60.5,-3.5,397.493857785491,0.683562802299394,2015-01-01
-60.5,-3.5,397.242270124144,0.630919985274445,2015-01-02
-60.5,-3.5,397.431435821047,0.587144697357705,2015-01-03
-60.5,-3.5,398.048789624516,0.792537815383261,2015-01-04
-60.5,-3.5,398.214504610636,1.0912844885027,2015-01-05
-60.5,-3.5,397.861887633718,1.07072573079805,2015-01-06
-60.5,-3.5,396.369719110077,1.05405198722084,2015-01-07
-60.5,-3.5,396.132088328249,0.847563179084279,2015-01-08
-60.5,-3.5,396.25026529255,0.597713438968808,2015-01-09
-60.5,-3.5,397.105582314405,0.437798072914662,2015-01-10
-60.5,-3.5,398.007984061821,0.44184858416534,2015-01-11
-60.5,-3.5,398.258016037286,0.504764915047462,2015-01-12
-60.5,-3.5,397.87701066373,0.584812063660744,2015-01-13
-60.5,-3.5,397.110938503055,0.600979526476278,2015-01-14
-60.5,-3.5,397.20437562819,0.588469969490768,2015-01-15
-60.5,-3.5,397.80000726851,0.826614754404854,2015-01-16
-60.5,-3.5,398.429665594027,1.28454071797101,2015-01-17
-60.5,-3.5,398.357887338651,1.58325461897628,2015-01-18
-60.5,-3.5,398.05589011689,1.80525158595142,2015-01-19
-60.5,-3.5,398.174150061895,1.81584040312581,2015-01-20
-60.5,-3.5,397.77331076191,1.72125706866265,2015-01-21
-60.5,-3.5,397.335264056873,1.42138100730776,2015-01-22
-60.5,-3.5,397.00434176673,0.960164259464591,2015-01-23
-60.5,-3.5,397.108603143648,0.690528871790704,2015-01-24
-60.5,-3.5,397.739256586684,0.673079228945511,2015-01-25
-60.5,-3.5,398.552602587579,0.744002869485955,2015-01-26
-60.5,-3.5,399.133770823535,0.786067780242955,2015-01-27
-60.5,-3.5,398.86950635837,0.693723741188456,2015-01-28
-60.5,-3.5,398.029250969391,0.552833268453306,2015-01-29
-60.5,-3.5,397.101107672939,0.416181013045759,2015-01-30
-60.5,-3.5,396.495784828216,0.456235117545254,2015-01-31
-60.5,-3.5,396.501253307855,0.548536292343866,2015-02-01
-60.5,-3.5,396.923226452592,0.61060164005393,2015-02-02
-60.5,-3.5,397.816812003983,0.602807666988904,2015-02-03
-60.5,-3.5,398.226491933561,0.571590479217222,2015-02-04
-60.5,-3.5,398.060987627385,0.53103086655769,2015-02-05
-60.5,-3.5,397.701343722447,0.532072665499438,2015-02-06
-60.5,-3.5,397.467085655567,0.617919691676315,2015-02-07
-60.5,-3.5,397.34562541439,0.677571961279766,2015-02-08
-60.5,-3.5,398.244121790073,0.630024368893095,2015-02-09
-60.5,-3.5,399.319148858156,0.528662134005375,2015-02-10
-60.5,-3.5,400.435630312963,0.470530646962229,2015-02-11
-60.5,-3.5,400.887992897418,0.478488338193267,2015-02-12
-60.5,-3.5,400.65100214677,0.535915882133973,2015-02-13
-60.5,-3.5,399.986777821233,0.603154845271382,2015-02-14
-60.5,-3.5,399.426604984032,0.695829059724571,2015-02-15
-60.5,-3.5,399.453585408276,0.80826548360565,2015-02-16
-60.5,-3.5,399.650607020397,1.04652178162072,2015-02-17
-60.5,-3.5,399.993342385241,1.1327846525039,2015-02-18
-60.5,-3.5,399.827349988525,1.09544808563393,2015-02-19
-60.5,-3.5,399.426005309173,0.991256928624262,2015-02-20
-60.5,-3.5,398.740867190064,0.96298940549756,2015-02-21
-60.5,-3.5,398.698095876892,1.06760302096519,2015-02-22
-60.5,-3.5,399.36664480014,1.0218134295441,2015-02-23
-60.5,-3.5,399.958956266687,0.969397775943359,2015-02-24
