"longitude","latitude","oco2_frk_xco2","oco2_frk_sd","date"
-97.5,36.5,397.659200834387,0.507836323812186,2014-12-01
-97.5,36.5,398.260108135974,0.536518761925445,2014-12-02
-97.5,36.5,398.195355191564,0.502618865631043,2014-12-03
-97.5,36.5,398.86032360498,0.428477016506216,2014-12-04
-97.5,36.5,399.463944861253,0.413959311107444,2014-12-05
-97.5,36.5,399.966288046754,0.417687043550154,2014-12-06
-97.5,36.5,400.140863270494,0.41974024569439,2014-12-07
-97.5,36.5,399.637241521798,0.412506175580033,2014-12-08
-97.5,36.5,398.952159815298,0.425387101515739,2014-12-09
-97.5,36.5,398.495147759243,0.449197396109174,2014-12-10
-97.5,36.5,398.576230673288,0.486447155020752,2014-12-11
-97.5,36.5,398.988795792334,0.492102760777898,2014-12-12
-97.5,36.5,399.462200863096,0.470607227071766,2014-12-13
-97.5,36.5,399.79448051068,0.437054046453219,2014-12-14
-97.5,36.5,399.799183127361,0.533682580542081,2014-12-15
-97.5,36.5,399.467165610122,0.644525552701338,2014-12-16
-97.5,36.5,399.137196791528,0.704704837253021,2014-12-17
-97.5,36.5,399.171311394557,0.728159154182409,2014-12-18
-97.5,36.5,399.148007793896,0.819397421954393,2014-12-19
-97.5,36.5,399.528165539912,0.838300716468468,2014-12-20
-97.5,36.5,399.851908648536,0.790456220273842,2014-12-21
-97.5,36.5,399.958826523658,0.731945362247522,2014-12-22
-97.5,36.5,399.257348969144,0.694964474953361,2014-12-23
-97.5,36.5,397.951306812865,0.691657984603524,2014-12-24
-97.5,36.5,396.718092146216,0.694986001048188,2014-12-25
-97.5,36.5,396.161902886882,0.665350665654335,2014-12-26
-97.5,36.5,397.030690237871,0.605552488926539,2014-12-27
-97.5,36.5,398.466463686396,0.561371941549388,2014-12-28
-97.5,36.5,399.835919169485,0.575839676448558,2014-12-29
-97.5,36.5,400.229130542119,0.693393057575964,2014-12-30
-97.5,36.5,399.562625250431,0.782962581031309,2014-12-31
-97.5,36.5,398.845813957168,0.747700910576358,2015-01-01
-97.5,36.5,398.39184434016,0.555403453365301,2015-01-02
-97.5,36.5,398.833457663217,0.39662512628834,2015-01-03
-97.5,36.5,399.479850517146,0.530850544446915,2015-01-04
-97.5,36.5,399.957592364111,0.87171851294903,2015-01-05
-97.5,36.5,399.843687366913,0.936716804053477,2015-01-06
-97.5,36.5,399.68884161855,1.05280291290176,2015-01-07
-97.5,36.5,400.227421866194,0.926809643349519,2015-01-08
-97.5,36.5,400.488640692891,0.72914122208097,2015-01-09
-97.5,36.5,400.702247731118,0.533544352021236,2015-01-10
-97.5,36.5,400.4347435588,0.39080938701691,2015-01-11
-97.5,36.5,399.955874398385,0.320815040282516,2015-01-12
-97.5,36.5,399.401276099949,0.390666342337177,2015-01-13
-97.5,36.5,399.314962889092,0.424121517950039,2015-01-14
-97.5,36.5,400.141157235366,0.393715432595959,2015-01-15
-97.5,36.5,401.231005666803,0.654441028761312,2015-01-16
-97.5,36.5,401.963018380537,1.16562283473117,2015-01-17
-97.5,36.5,401.620051476514,1.51416166299582,2015-01-18
-97.5,36.5,400.959465584903,1.77897680786157,2015-01-19
-97.5,36.5,400.855018310146,1.83005285767813,2015-01-20
-97.5,36.5,400.654260308735,1.81398113808916,2015-01-21
-97.5,36.5,401.884611060612,1.6009712468885,2015-01-22
-97.5,36.5,402.372337088916,1.14268482012939,2015-01-23
-97.5,36.5,401.722277232812,0.784355074264001,2015-01-24
-97.5,36.5,400.623672533201,0.363544523742794,2015-01-25
-97.5,36.5,399.675491800773,0.217638255082347,2015-01-26
-97.5,36.5,399.075143853889,0.288699860581984,2015-01-27
-97.5,36.5,399.243264228803,0.420038887393521,2015-01-28
-97.5,36.5,399.828555799027,0.489178961576964,2015-01-29
-97.5,36.5,400.007781132661,0.36825223720228,2015-01-30
-97.5,36.5,400.268069894242,0.2578629510324,2015-01-31
-97.5,36.5,400.642240477527,0.259418984300507,2015-02-01
-97.5,36.5,400.804036054433,0.297149360912147,2015-02-02
-97.5,36.5,400.663848747567,0.289667028032276,2015-02-03
-97.5,36.5,400.332314106291,0.256460068640998,2015-02-04
-97.5,36.5,399.839811673859,0.210439066203445,2015-02-05
-97.5,36.5,399.6758201517,0.174739399355399,2015-02-06
-97.5,36.5,399.909882964569,0.205903958095209,2015-02-07
-97.5,36.5,400.441107848075,0.279764932356927,2015-02-08
-97.5,36.5,400.741449377538,0.296083008517931,2015-02-09
-97.5,36.5,401.153422459321,0.29173073751931,2015-02-10
-97.5,36.5,401.149731160384,0.235134762563863,2015-02-11
-97.5,36.5,400.971254108031,0.233535355563503,2015-02-12
-97.5,36.5,401.068531953595,0.284867045117994,2015-02-13
-97.5,36.5,401.425129142996,0.34260340305039,2015-02-14
-97.5,36.5,401.442284731837,0.383205709401013,2015-02-15
-97.5,36.5,401.053870387443,0.394058747270093,2015-02-16
-97.5,36.5,400.27367043194,0.554052112293676,2015-02-17
-97.5,36.5,399.436482669835,0.658556987804708,2015-02-18
-97.5,36.5,399.757007797856,0.733249965643271,2015-02-19
-97.5,36.5,400.091387093647,0.773671448770971,2015-02-20
-97.5,36.5,400.721907897398,0.844730597473058,2015-02-21
-97.5,36.5,401.423930951193,0.960170758518439,2015-02-22
-97.5,36.5,401.688036931122,0.866850542628999,2015-02-23
-97.5,36.5,401.426534973097,0.730610303498215,2015-02-24
-97.5,36.5,400.854443498217,0.644334848435525,2015-02-25
-97.5,36.5,400.198779537993,0.626172987211327,2015-02-26
-97.5,36.5,399.572845691081,0.633226038885079,2015-02-27
