"tccon_xco2","tccon_error","tccon_datetime","tccon_solar_time","tccon_latitude","tccon_longitude","date","latitude","longitude"
388.799987792969,0.600000023841858,2010-12-01 13:49:22,12.7180000305176,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 13:51:39,12.7513333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 13:53:56,12.7846666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.799987792969,0.600000023841858,2010-12-01 13:56:09,12.8346666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 13:58:26,12.8680000305176,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.5,0.600000023841858,2010-12-01 14:00:43,12.9013333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.5,0.600000023841858,2010-12-01 14:03:00,12.9513333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 14:05:16,12.9846666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.5,0.600000023841858,2010-12-01 14:07:33,13.0180000305176,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.600006103516,0.600000023841858,2010-12-01 14:09:46,13.0513333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.799987792969,0.600000023841858,2010-12-01 14:12:03,13.1013333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.600006103516,0.600000023841858,2010-12-01 14:14:20,13.1346666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.399993896484,0.600000023841858,2010-12-01 14:16:37,13.1680000305176,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.5,0.600000023841858,2010-12-01 14:18:53,13.2013333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.600006103516,0.600000023841858,2010-12-01 14:21:07,13.2513333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 14:23:24,13.2846666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.600006103516,0.600000023841858,2010-12-01 14:25:40,13.3180000305176,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.600006103516,0.600000023841858,2010-12-01 14:27:57,13.3513333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.700012207031,0.600000023841858,2010-12-01 14:30:10,13.4013333638509,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.399993896484,0.600000023841858,2010-12-01 14:32:27,13.4346666971842,28.2999992370605,-16.4799995422363,2010-12-01,28.5,-16.5
388.799987792969,0.300000011920929,2010-12-24 13:49:04,12.7180000305176,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
389,0.300000011920929,2010-12-24 13:51:25,12.7513333638509,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
388.700012207031,0.300000011920929,2010-12-24 13:53:42,12.7846666971842,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
389,0.300000011920929,2010-12-24 13:55:58,12.8180000305176,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
388.799987792969,0.300000011920929,2010-12-24 13:58:12,12.8680000305176,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
388.600006103516,0.300000011920929,2010-12-24 14:00:32,12.9013333638509,28.2999992370605,-16.4799995422363,2010-12-24,28.5,-16.5
389.600006103516,0.300000011920929,2010-12-26 13:51:07,12.7513333638509,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389,0.300000011920929,2010-12-26 13:53:24,12.7846666971842,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.100006103516,0.300000011920929,2010-12-26 13:55:40,12.8180000305176,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.299987792969,0.300000011920929,2010-12-26 13:57:57,12.8513333638509,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.399993896484,0.400000005960464,2010-12-26 14:00:14,12.9013333638509,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.399993896484,0.400000005960464,2010-12-26 14:02:31,12.9346666971842,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.100006103516,0.400000005960464,2010-12-26 14:05:09,12.9846666971842,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.399993896484,0.300000011920929,2010-12-26 14:07:22,13.0180000305176,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.399993896484,0.400000005960464,2010-12-26 14:09:39,13.0513333638509,28.2999992370605,-16.4799995422363,2010-12-26,28.5,-16.5
389.399993896484,0.300000011920929,2011-01-05 13:48:14,12.7013333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.299987792969,0.300000011920929,2011-01-05 13:49:55,12.7180000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.100006103516,0.300000011920929,2011-01-05 13:50:31,12.7346666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
388.899993896484,0.300000011920929,2011-01-05 13:52:11,12.7680000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 13:52:48,12.7680000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 13:54:28,12.8013333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389,0.300000011920929,2011-01-05 13:55:04,12.8180000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 13:56:45,12.8346666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 13:57:21,12.8513333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.299987792969,0.300000011920929,2011-01-05 13:59:02,12.8846666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.700012207031,0.300000011920929,2011-01-05 13:59:38,12.8846666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.200012207031,0.300000011920929,2011-01-05 14:01:15,12.9180000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.100006103516,0.300000011920929,2011-01-05 14:01:55,12.9180000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.299987792969,0.300000011920929,2011-01-05 14:03:32,12.9513333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.299987792969,0.300000011920929,2011-01-05 14:04:11,12.9680000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.600006103516,0.300000011920929,2011-01-05 14:05:49,12.9846666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.100006103516,0.300000011920929,2011-01-05 14:06:25,13.0013333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 14:08:06,13.0346666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
388.700012207031,0.300000011920929,2011-01-05 14:08:42,13.0346666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.600006103516,0.300000011920929,2011-01-05 14:10:22,13.0680000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.700012207031,0.300000011920929,2011-01-05 14:10:58,13.0680000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.5,0.300000011920929,2011-01-05 14:12:39,13.1013333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.100006103516,0.300000011920929,2011-01-05 14:13:15,13.1180000305176,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
390,0.300000011920929,2011-01-05 14:14:56,13.1346666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389,0.300000011920929,2011-01-05 14:15:32,13.1513333638509,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
389.399993896484,0.300000011920929,2011-01-05 14:17:13,13.1846666971842,28.2999992370605,-16.4799995422363,2011-01-05,28.5,-16.5
