"tccon_xco2","tccon_error","tccon_datetime","tccon_solar_time","tccon_latitude","tccon_longitude","date","latitude","longitude"
389.540008544922,0.519999980926514,2011-08-10 03:18:07,12.6413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.010009765625,0.519999980926514,2011-08-10 03:18:21,12.6413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.299987792969,0.519999980926514,2011-08-10 03:21:35,12.6913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.570007324219,0.519999980926514,2011-08-10 03:21:50,12.6913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.459991455078,0.519999980926514,2011-08-10 03:25:04,12.7579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.609985351562,0.519999980926514,2011-08-10 03:25:19,12.7579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.320007324219,0.509999990463257,2011-08-10 03:28:33,12.8079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.940002441406,0.509999990463257,2011-08-10 03:28:48,12.8079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.760009765625,0.509999990463257,2011-08-10 03:32:06,12.8746663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.420013427734,0.509999990463257,2011-08-10 03:32:20,12.8746663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
388.950012207031,0.509999990463257,2011-08-10 03:35:34,12.9246663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.109985351562,0.509999990463257,2011-08-10 03:35:49,12.9246663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.119995117188,0.509999990463257,2011-08-10 03:39:03,12.9913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.880004882812,0.490000009536743,2011-08-10 03:39:17,12.9913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.100006103516,0.509999990463257,2011-08-10 03:42:32,13.0413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.619995117188,0.509999990463257,2011-08-10 03:42:46,13.0413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.339996337891,0.509999990463257,2011-08-10 03:46:01,13.1079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.420013427734,0.509999990463257,2011-08-10 03:46:15,13.1079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.910003662109,0.509999990463257,2011-08-10 03:49:30,13.1579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.209991455078,0.509999990463257,2011-08-10 03:49:44,13.1579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.089996337891,0.5,2011-08-10 03:52:58,13.2079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.959991455078,0.5,2011-08-10 03:53:13,13.2246663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.809997558594,0.5,2011-08-10 03:56:27,13.2746663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.019989013672,0.5,2011-08-10 03:56:41,13.2746663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.700012207031,0.5,2011-08-10 03:59:56,13.3246663411458,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.190002441406,0.5,2011-08-10 04:00:10,13.3413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.109985351562,0.5,2011-08-10 04:03:25,13.3913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.170013427734,0.479999989271164,2011-08-10 04:03:39,13.3913330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
391.109985351562,0.5,2011-08-10 04:06:53,13.4413330078125,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
391.089996337891,0.5,2011-08-10 04:07:08,13.4579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
389.839996337891,0.479999989271164,2011-08-10 04:10:26,13.5079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.679992675781,0.5,2011-08-10 04:10:37,13.5079996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
390.010009765625,0.5,2011-08-10 04:13:55,13.5579996744792,36.0499992370605,140.119995117188,2011-08-10,36.5,140.5
387.5,0.720000028610229,2011-08-12 03:16:55,12.6079996744792,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
387.899993896484,0.699999988079071,2011-08-12 03:20:23,12.6746663411458,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
387.269989013672,0.699999988079071,2011-08-12 03:20:38,12.6746663411458,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
387.920013427734,0.660000026226044,2011-08-12 03:45:07,13.0913330078125,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
388.329986572266,0.660000026226044,2011-08-12 03:48:25,13.1413330078125,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
388.700012207031,0.670000016689301,2011-08-12 03:48:35,13.1413330078125,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
389.070007324219,0.689999997615814,2011-08-12 03:51:54,13.1913330078125,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
387.619995117188,0.689999997615814,2011-08-12 03:52:04,13.2079996744792,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
387.309997558594,0.680000007152557,2011-08-12 03:55:22,13.2579996744792,36.0499992370605,140.119995117188,2011-08-12,36.5,140.5
